x,y,amenity,classification,key_value,category
77.2168719,28.5357824,clinic,activity,{'amenity': 'clinic'},commercial
77.2177052,28.535831,school,activity,{'amenity': 'school'},commercial
77.2180138,28.536098,bank,activity,{'amenity': 'bank'},commercial
77.2159258,28.5307727,doctors,activity,{'amenity': 'doctors'},commercial
77.2160239,28.5304856,,activity,{'shop': 'department_store'},commercial
77.2162592,28.5305631,,activity,{'shop': 'department_store'},commercial
77.2220471,28.5331763,,activity,{'shop': 'beauty'},commercial
77.2220018,28.5341711,clinic,activity,{'amenity': 'clinic'},commercial
77.2212213,28.5332007,,activity,{'shop': 'stationery'},commercial
77.2220305,28.5333669,,activity,{'shop': 'electronics'},commercial
77.2220374,28.5341665,,activity,{'shop': 'photo'},commercial
77.2210084,28.5345636,,activity,{'shop': 'stationery'},commercial
77.2196586,28.5345623,,activity,{'shop': 'convenience'},commercial
77.219189,28.5341134,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.2186808,28.5341538,post_office,activity,{'amenity': 'post_office'},commercial
77.2214448,28.5329942,,activity,{'shop': 'convenience'},commercial
77.2220693,28.5338549,,activity,{'leisure': 'fitness_centre'},commercial
77.220761,28.5345658,fuel,activity,{'amenity': 'fuel'},commercial
77.2194998,28.5342089,,activity,{'shop': 'convenience'},commercial
77.2188065,28.5335695,,activity,{'shop': 'optician'},commercial
77.2220435,28.534219,clinic,activity,{'amenity': 'clinic'},commercial
77.2218476,28.5330915,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2220007,28.5342376,,activity,{'shop': 'laundry'},commercial
77.2206104,28.5346261,clinic,activity,{'amenity': 'clinic'},commercial
77.2197573,28.5343556,,activity,{'shop': 'beauty'},commercial
77.2194522,28.5341349,clinic,activity,{'amenity': 'clinic'},commercial
77.2187337,28.5340646,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2187338,28.5334178,,activity,{'shop': 'laundry'},commercial
77.2183767,28.5355019,crematorium,activity,{'amenity': 'crematorium'},commercial
77.2167197,28.5353088,,activity,{'shop': 'coffee'},commercial
77.2170482,28.534297,dentist,activity,{'amenity': 'dentist'},commercial
77.2185763,28.5330124,school,activity,{'amenity': 'school'},commercial
77.2169415,28.5358172,,activity,{'shop': 'laundry'},commercial
77.2167543,28.5353341,dentist,activity,{'amenity': 'dentist'},commercial
77.2167495,28.5352085,,activity,{'shop': 'stationery'},commercial
77.2168915,28.5347868,,activity,{'shop': 'chemist'},commercial
77.2186674,28.5316504,cafe,activity,{'amenity': 'cafe'},commercial
77.2170958,28.5340822,,activity,{'shop': 'dairy'},commercial
77.2169457,28.5342157,,activity,{'shop': 'cosmetics'},commercial
77.2170109,28.5338952,,activity,{'shop': 'butcher'},commercial
77.2169274,28.5336909,,activity,{'shop': 'mobile_phone'},commercial
77.2170859,28.53361,,activity,{'shop': 'clothes'},commercial
77.218321,28.532931,atm,activity,{'amenity': 'atm'},commercial
77.2183666,28.5329514,atm,activity,{'amenity': 'atm'},commercial
77.2168741,28.5347196,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.2184111,28.5347368,,activity,{'shop': 'supermarket'},commercial
77.2173798,28.5326273,,activity,{'shop': 'optician'},commercial
77.2170508,28.5335509,,activity,{'shop': 'musical_instrument'},commercial
77.2169535,28.5337199,,activity,{'shop': 'kiosk'},commercial
77.2168822,28.5347536,atm,activity,{'amenity': 'atm'},commercial
77.2167606,28.5353312,,activity,{'shop': 'dry_cleaning'},commercial
77.217287,28.5328426,clinic,activity,{'amenity': 'clinic'},commercial
77.2220926,28.5344129,social_centre,activity,{'amenity': 'social_centre'},commercial
77.220773,28.5346351,cafe,activity,{'amenity': 'cafe'},commercial
77.2215657,28.5330276,,activity,{'shop': 'stationery'},commercial
77.2212573,28.5345767,,activity,{'shop': 'laundry'},commercial
77.219553,28.5332175,school,activity,{'amenity': 'school'},commercial
77.2218792,28.5332807,cafe,activity,{'amenity': 'cafe'},commercial
77.2222067,28.533372,,activity,{'shop': 'tailor'},commercial
77.2220785,28.5344046,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.2220409,28.5344656,,activity,{'shop': 'beauty'},commercial
77.2039184,28.5128797,,activity,{'shop': 'optician'},commercial
77.2039325,28.5128627,,activity,{'shop': 'convenience'},commercial
77.2039673,28.5128538,,activity,{'shop': 'beauty'},commercial
77.2040418,28.5128479,,activity,{'shop': 'tea'},commercial
77.2040673,28.5128456,,activity,{'shop': 'clothes'},commercial
77.2038453,28.5129074,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2038098,28.5129015,,activity,{'shop': 'convenience'},commercial
77.2043006,28.5128438,,activity,{'shop': 'trade'},commercial
77.2043738,28.51294,,activity,{'shop': 'convenience'},commercial
77.2029836,28.5117419,,activity,{'shop': 'bed'},commercial
77.2320846,28.6296851,,activity,{'shop': 'newsagent'},commercial
77.2320648,28.6296792,,activity,{'shop': 'bakery'},commercial
77.2320447,28.6296692,,activity,{'shop': 'greengrocer'},commercial
77.1930248,28.652398,police,activity,{'amenity': 'police'},commercial
77.1916577,28.6536714,,activity,{'shop': 'mobile_phone'},commercial
77.2041057,28.5130392,,activity,{'shop': 'video_games'},commercial
77.2050016,28.5144627,restaurant,activity,"{'amenity': 'restaurant', 'shop': 'confectionery'}",commercial
77.2121562,28.5364816,,activity,{'shop': 'mobile_phone'},commercial
77.2054951,28.6778452,restaurant,activity,{'amenity': 'restaurant'},commercial
77.1293556,28.5496346,restaurant,activity,{'amenity': 'restaurant'},commercial
77.1888491,28.6578827,restaurant,activity,{'amenity': 'restaurant'},commercial
77.244603,28.5673434,,activity,{'shop': 'mobile_phone'},commercial
77.2445459,28.5673668,,activity,{'shop': 'mobile_phone'},commercial
77.2042952,28.5328393,college,activity,{'amenity': 'college'},commercial
77.2266538,28.5844433,bar,activity,{'amenity': 'bar'},commercial
77.217317,28.5872616,embassy,activity,{'amenity': 'embassy'},commercial
77.244975,28.5625717,,activity,{'shop': 'bakery'},commercial
77.244865,28.5626601,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2448456,28.5624816,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2446571,28.5624127,,activity,{'shop': 'convenience'},commercial
77.2450357,28.5622334,ice_cream,activity,{'amenity': 'ice_cream'},commercial
77.245016,28.5622296,,activity,{'shop': 'optician'},commercial
77.244996,28.5622256,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2449743,28.5622214,,activity,{'shop': 'chocolate'},commercial
77.2449559,28.5622178,fast_food,activity,{'amenity': 'fast_food'},commercial
77.244929,28.5622125,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2449818,28.5621612,atm,activity,{'amenity': 'atm'},commercial
77.251839,28.5481235,,activity,{'shop': 'copyshop'},commercial
77.2374913,28.5702357,,activity,{'shop': 'jewelry'},commercial
77.2375129,28.5702289,,activity,{'shop': 'boutique'},commercial
77.2390529,28.5698643,,activity,{'shop': 'convenience'},commercial
77.2388781,28.5700995,,activity,{'shop': 'beauty'},commercial
77.2389701,28.5696762,,activity,{'shop': 'furniture'},commercial
77.2389925,28.5696684,,activity,{'shop': 'fabric'},commercial
77.2405015,28.5702678,,activity,{'shop': 'dry_cleaning'},commercial
77.2416411,28.5701023,,activity,{'shop': 'shoes'},commercial
77.2436724,28.5691973,,activity,{'shop': 'shoes'},commercial
77.2418555,28.570028,,activity,{'shop': 'bag'},commercial
77.2420081,28.5699654,,activity,{'shop': 'watches'},commercial
77.2421803,28.5697983,,activity,{'shop': 'shoes'},commercial
77.2022056,28.5105549,,activity,{'shop': 'hairdresser'},commercial
77.2025214,28.5110272,clinic,activity,{'amenity': 'clinic'},commercial
77.2040027,28.5130679,kindergarten,activity,{'amenity': 'kindergarten'},commercial
77.2040375,28.5130275,,activity,{'shop': 'florist'},commercial
77.2457072,28.5729339,,activity,{'shop': 'convenience'},commercial
77.2464734,28.5663849,,activity,{'shop': 'shoes'},commercial
77.2437317,28.5727113,,activity,{'shop': 'convenience'},commercial
77.2470469,28.5681417,bank,activity,{'amenity': 'bank'},commercial
77.2441703,28.5656002,hospital,activity,{'amenity': 'hospital'},commercial
77.1762414,28.5547709,,activity,{'shop': 'greengrocer'},commercial
77.1868128,28.6017566,,activity,{'shop': 'photo'},commercial
77.1847489,28.6018694,atm,activity,{'amenity': 'atm'},commercial
77.2036912,28.5333812,bank,activity,{'amenity': 'bank'},commercial
77.2295833,28.650606,cafe,activity,{'amenity': 'cafe'},commercial
77.22192,28.6517424,clinic,activity,{'amenity': 'clinic'},commercial
77.2470753,28.5682373,,activity,{'shop': 'supermarket'},commercial
77.2281724,28.5191896,school,activity,{'amenity': 'school'},commercial
77.2273488,28.5173085,,activity,{'shop': 'pet'},commercial
77.2317734,28.5280094,,activity,{'shop': 'pet'},commercial
77.2307432,28.5246895,school,activity,{'amenity': 'school'},commercial
77.2521583,28.5482392,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2126034,28.6410202,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2010334,28.6440795,atm,activity,{'amenity': 'atm'},commercial
77.1994902,28.6447078,,activity,{'shop': 'motorcycle'},commercial
77.2415558,28.5752251,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.2006524,28.6442803,bank,activity,{'amenity': 'bank'},commercial
77.2010082,28.6440948,bank,activity,{'amenity': 'bank'},commercial
77.1994155,28.6447457,,activity,{'shop': 'motorcycle'},commercial
77.20095,28.6440134,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2009005,28.6441549,,activity,{'shop': 'convenience'},commercial
77.200949,28.6441271,cafe,activity,{'amenity': 'cafe'},commercial
77.2376212,28.5646831,,activity,{'shop': 'car'},commercial
77.2415223,28.5743301,atm,activity,{'amenity': 'atm'},commercial
77.2005478,28.6443518,bank,activity,{'amenity': 'bank'},commercial
77.2391683,28.5744075,,activity,{'shop': 'musical_instrument'},commercial
77.2391322,28.5747965,,activity,{'shop': 'musical_instrument'},commercial
77.2207193,28.527145,,activity,{'shop': 'car'},commercial
77.2172229,28.5262236,police,activity,{'amenity': 'police'},commercial
77.0585147,28.6824274,fast_food,activity,{'amenity': 'fast_food'},commercial
77.189157,28.6537063,,activity,{'shop': 'medical_supply'},commercial
77.2068381,28.5340316,atm,activity,{'amenity': 'atm'},commercial
77.2087722,28.5336885,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.086246,28.5555568,,activity,{'shop': 'ticket'},commercial
77.1671574,28.5014001,cafe,activity,{'amenity': 'cafe'},commercial
77.1389634,28.4899855,school,activity,{'amenity': 'school'},commercial
77.1596165,28.4988368,,activity,{'shop': 'car'},commercial
77.2203409,28.6302645,cafe,activity,{'amenity': 'cafe'},commercial
77.2078816,28.5529283,cafe,activity,{'amenity': 'cafe'},commercial
77.1287968,28.6944136,hospital,activity,{'amenity': 'hospital'},commercial
77.1069394,28.7105191,clinic,activity,{'amenity': 'clinic'},commercial
77.1095424,28.7135177,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.1224696,28.5469924,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2342457,28.6273326,,activity,{'shop': 'greengrocer'},commercial
77.2303905,28.6327017,school,activity,{'amenity': 'school'},commercial
77.2376322,28.6296499,atm,activity,{'amenity': 'atm'},commercial
77.2081138,28.5660408,bank,activity,{'amenity': 'bank'},commercial
77.2344145,28.6274742,,activity,{'shop': 'dairy'},commercial
77.2378947,28.6294113,music_school,activity,{'amenity': 'music_school'},commercial
77.2842459,28.6707436,school,activity,{'amenity': 'school'},commercial
77.1221459,28.5529254,atm,activity,{'amenity': 'atm'},commercial
77.123463,28.553332,atm,activity,{'amenity': 'atm'},commercial
77.1227004,28.5513076,atm,activity,{'amenity': 'atm'},commercial
77.1289089,28.542241,,activity,{'shop': 'car'},commercial
77.1774173,28.508436,,activity,{'shop': 'car'},commercial
77.1277371,28.545136,bank,activity,{'amenity': 'bank'},commercial
77.1286516,28.5429566,atm,activity,{'amenity': 'atm'},commercial
77.1277894,28.5450651,atm,activity,{'amenity': 'atm'},commercial
77.156634,28.5227813,,activity,{'shop': 'car'},commercial
77.1301332,28.540893,,activity,{'shop': 'motorcycle'},commercial
77.1283049,28.5440893,atm,activity,{'amenity': 'atm'},commercial
77.211572,28.6407001,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2855926,28.6361019,cafe,activity,{'amenity': 'cafe'},commercial
77.286971,28.63743,,activity,{'shop': 'supermarket'},commercial
77.286523,28.6370475,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2191714,28.5273531,bar,activity,{'amenity': 'bar'},commercial
77.217259,28.5275009,cafe,activity,{'amenity': 'cafe'},commercial
77.2160627,28.631578,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2242686,28.6418903,,activity,{'shop': 'alcohol'},commercial
77.2171625,28.5274765,,activity,{'shop': 'jewelry'},commercial
77.2195846,28.5281116,,activity,{'shop': 'motorcycle'},commercial
77.2167797,28.5274184,,activity,{'shop': 'books'},commercial
77.214612,28.6293578,,activity,{'shop': 'dairy'},commercial
77.2371123,28.6021934,atm,activity,{'amenity': 'atm'},commercial
77.2383126,28.5784821,cafe,activity,{'amenity': 'cafe'},commercial
77.2121254,28.5407564,cafe,activity,{'amenity': 'cafe'},commercial
77.209568,28.5362488,cafe,activity,{'amenity': 'cafe'},commercial
77.2085924,28.543911,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2106198,28.5372314,,activity,{'shop': 'florist'},commercial
77.2060958,28.5329911,,activity,{'shop': 'greengrocer'},commercial
77.2380497,28.5748429,bar,activity,{'amenity': 'bar'},commercial
77.2371256,28.6021514,,activity,{'shop': 'convenience'},commercial
77.2110653,28.5376985,,activity,{'shop': 'bakery'},commercial
77.2080378,28.5347957,ice_cream,activity,{'amenity': 'ice_cream'},commercial
77.0857197,28.554952,atm,activity,{'amenity': 'atm'},commercial
77.2309338,28.5662268,,activity,{'shop': 'supermarket'},commercial
77.2047944,28.5139657,,activity,{'shop': 'hardware'},commercial
77.205049,28.5145855,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2059386,28.517021,,activity,{'shop': 'furniture'},commercial
77.2534551,28.5478602,bank,activity,{'amenity': 'bank'},commercial
77.2517374,28.5485529,,activity,{'shop': 'computer'},commercial
77.247353,28.5687438,,activity,{'shop': 'convenience'},commercial
77.2473905,28.5688043,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2472215,28.5676803,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2473791,28.5679314,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.2472784,28.567774,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.247302,28.5678663,atm,activity,{'amenity': 'atm'},commercial
77.2469115,28.5670801,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2468669,28.5670067,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2466439,28.5665923,fast_food,activity,{'amenity': 'fast_food'},commercial
77.256022,28.5479351,atm,activity,{'amenity': 'atm'},commercial
77.254058,28.5470055,,activity,{'shop': 'car'},commercial
77.24731,28.5678931,bank,activity,{'amenity': 'bank'},commercial
77.2464392,28.5677918,atm,activity,{'amenity': 'atm'},commercial
77.2247295,28.5164119,atm,activity,{'amenity': 'atm'},commercial
77.2508584,28.5498682,atm,activity,{'amenity': 'atm'},commercial
77.2017919,28.5099118,,activity,{'shop': 'electrical'},commercial
77.2464547,28.5677867,bank,activity,{'amenity': 'bank'},commercial
77.1995949,28.5075171,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.2016699,28.5102782,,activity,{'shop': 'beauty'},commercial
77.2596358,28.5336444,atm,activity,{'amenity': 'atm'},commercial
77.2516877,28.5486237,atm,activity,{'amenity': 'atm'},commercial
77.2514471,28.5513298,atm,activity,{'amenity': 'atm'},commercial
77.2466759,28.5674361,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2466982,28.5674736,,activity,{'shop': 'gift'},commercial
77.261171,28.5376883,atm,activity,{'amenity': 'atm'},commercial
77.2516738,28.5486429,bank,activity,{'amenity': 'bank'},commercial
77.2445576,28.5674068,,activity,{'shop': 'motorcycle'},commercial
77.246384,28.5669045,,activity,{'shop': 'convenience'},commercial
77.2530021,28.5422141,atm,activity,{'amenity': 'atm'},commercial
77.2451996,28.5670436,,activity,{'shop': 'shoes'},commercial
77.2470384,28.568246,,activity,{'leisure': 'fitness_centre'},commercial
77.1992482,28.5179998,cafe,activity,{'amenity': 'cafe'},commercial
77.2044123,28.5505274,atm,activity,{'amenity': 'atm'},commercial
77.1974563,28.5357893,,activity,{'shop': 'supermarket'},commercial
77.207741,28.562232,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.2060799,28.5562264,atm,activity,{'amenity': 'atm'},commercial
77.2441927,28.5627927,,activity,{'shop': 'bakery'},commercial
77.2050158,28.5197606,atm,activity,{'amenity': 'atm'},commercial
77.2032707,28.5325585,atm,activity,{'amenity': 'atm'},commercial
77.2061054,28.5562855,bank,activity,{'amenity': 'bank'},commercial
77.2446068,28.5626504,cafe,activity,{'amenity': 'cafe'},commercial
77.2465554,28.5664001,,activity,{'shop': 'computer'},commercial
77.2031436,28.5325305,,activity,{'shop': 'convenience'},commercial
77.1963323,28.5345292,,activity,{'shop': 'convenience'},commercial
77.2062155,28.5567458,,activity,{'shop': 'convenience'},commercial
77.2278834,28.5729769,,activity,{'shop': 'car'},commercial
77.2021351,28.5181124,community_centre,activity,{'amenity': 'community_centre'},commercial
77.2194581,28.6019522,embassy,activity,{'amenity': 'embassy'},commercial
77.1644496,28.5936281,bus_station,activity,{'amenity': 'bus_station'},commercial
77.2189266,28.6437003,police,activity,{'amenity': 'police'},commercial
77.2272814,28.5544372,hospital,activity,{'amenity': 'hospital'},commercial
77.223802,28.6377495,bicycle_rental,activity,{'amenity': 'bicycle_rental'},commercial
77.1997668,28.5067166,,activity,{'shop': 'supermarket'},commercial
77.2222854,28.635912,police,activity,{'amenity': 'police'},commercial
77.206042,28.520997,bank,activity,{'amenity': 'bank'},commercial
77.2060906,28.5211642,bank,activity,{'amenity': 'bank'},commercial
77.2060542,28.5210402,atm,activity,{'amenity': 'atm'},commercial
77.2067644,28.5229355,,activity,{'shop': 'greengrocer'},commercial
77.2072733,28.5233237,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2076067,28.5232464,,activity,{'shop': 'mobile_phone'},commercial
77.2071797,28.5236004,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2068967,28.5236422,atm,activity,{'amenity': 'atm'},commercial
77.2061536,28.5178234,,activity,{'leisure': 'fitness_centre'},commercial
77.2003889,28.5082014,,activity,{'shop': 'bakery'},commercial
77.2070313,28.5230693,fast_food,activity,{'amenity': 'fast_food'},commercial
77.207561,28.5234182,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2075049,28.52327,,activity,{'shop': 'confectionery'},commercial
77.2071093,28.5236116,fast_food,activity,{'amenity': 'fast_food'},commercial
77.206107,28.5212087,atm,activity,{'amenity': 'atm'},commercial
77.2066107,28.5187888,,activity,{'shop': 'dairy'},commercial
77.2020841,28.5103429,,activity,{'leisure': 'fitness_centre'},commercial
77.2070145,28.5230082,,activity,{'shop': 'bakery'},commercial
77.2077092,28.5233938,,activity,{'shop': 'convenience'},commercial
77.2075482,28.52326,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2071431,28.5236062,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2021151,28.5103314,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2003232,28.5076756,,activity,{'shop': 'stationery'},commercial
77.2039951,28.552271,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2027037,28.5116353,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2109777,28.5355239,atm,activity,{'amenity': 'atm'},commercial
77.2108095,28.5354458,,activity,{'shop': 'pet'},commercial
77.2035767,28.5200545,,activity,{'leisure': 'fitness_centre'},commercial
77.2127916,28.5399709,,activity,{'shop': 'convenience'},commercial
77.2103781,28.5353394,,activity,{'shop': 'greengrocer'},commercial
77.2024726,28.5202538,,activity,{'shop': 'beverages'},commercial
77.2133656,28.5394874,cafe,activity,{'amenity': 'cafe'},commercial
77.210832,28.5354531,,activity,{'shop': 'stationery'},commercial
77.2073132,28.5341149,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2328068,28.6255835,bicycle_rental,activity,{'amenity': 'bicycle_rental'},commercial
77.2405932,28.5691758,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2007595,28.5088733,cafe,activity,{'amenity': 'cafe'},commercial
77.2293623,28.6676893,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2215479,28.6338612,,activity,{'shop': 'bakery'},commercial
77.2213997,28.6347708,fuel,activity,{'amenity': 'fuel'},commercial
77.2212339,28.6351241,,activity,{'shop': 'beverages'},commercial
77.2190315,28.6353515,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2184123,28.6352021,atm,activity,{'amenity': 'atm'},commercial
77.2304778,28.6671095,arts_centre,activity,{'amenity': 'arts_centre'},commercial
77.2292736,28.6676756,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2016872,28.5102333,,activity,{'shop': 'supermarket'},commercial
77.2213236,28.6313639,,activity,{'shop': 'car'},commercial
77.2196262,28.6353937,atm,activity,{'amenity': 'atm'},commercial
77.2209039,28.6311254,bar,activity,{'amenity': 'bar'},commercial
77.2213883,28.6322944,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2222396,28.633622,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2186749,28.6352636,atm,activity,{'amenity': 'atm'},commercial
77.2181263,28.6350577,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2220221,28.6343528,,activity,{'shop': 'tea'},commercial
77.2214399,28.6343272,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2210229,28.6351302,bank,activity,{'amenity': 'bank'},commercial
77.218477,28.6352382,atm,activity,{'amenity': 'atm'},commercial
77.2161949,28.6326303,,activity,{'shop': 'books'},commercial
77.2162489,28.6314356,bicycle_rental,activity,{'amenity': 'bicycle_rental'},commercial
77.2207857,28.6310486,bar,activity,{'amenity': 'bar'},commercial
77.2207083,28.6344,fuel,activity,{'amenity': 'fuel'},commercial
77.2210708,28.6342007,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2197367,28.6301159,bar,activity,{'amenity': 'bar'},commercial
77.2197582,28.6291307,cafe,activity,{'amenity': 'cafe'},commercial
77.2210617,28.6298758,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2205729,28.6348956,,activity,{'shop': 'travel_agency'},commercial
77.2305769,28.6672631,library,activity,{'amenity': 'library'},commercial
77.2306667,28.6668371,,activity,{'shop': 'weapons'},commercial
77.1327411,28.7301431,bank,activity,{'amenity': 'bank'},commercial
77.2332554,28.6546264,,activity,{'shop': 'clothes'},commercial
77.2363907,28.6500543,,activity,{'shop': 'dairy'},commercial
77.200689,28.5087075,,activity,{'shop': 'supermarket'},commercial
77.232837,28.6496555,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2303743,28.6503767,,activity,{'shop': 'confectionery'},commercial
77.2334847,28.6547667,,activity,{'shop': 'confectionery'},commercial
77.1834129,28.5853649,embassy,activity,{'amenity': 'embassy'},commercial
77.1828765,28.5906594,embassy,activity,{'amenity': 'embassy'},commercial
77.2291895,28.667439,atm,activity,{'amenity': 'atm'},commercial
77.1998841,28.5073616,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.2320049,28.6239293,bicycle_rental,activity,{'amenity': 'bicycle_rental'},commercial
77.2016684,28.5095794,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2239646,28.5204901,school,activity,{'amenity': 'school'},commercial
77.1990545,28.509637,clinic,activity,{'amenity': 'clinic'},commercial
77.2054769,28.5158036,,activity,{'shop': 'butcher'},commercial
77.2050265,28.5145335,,activity,{'shop': 'beauty'},commercial
77.204822,28.5140627,,activity,{'shop': 'car_parts'},commercial
77.2381378,28.57746,bank,activity,{'amenity': 'bank'},commercial
77.2381378,28.5774936,atm,activity,{'amenity': 'atm'},commercial
77.2410284,28.5700091,fast_food,activity,{'amenity': 'fast_food'},commercial
77.240607,28.5705024,,activity,{'shop': 'clothes'},commercial
77.2406466,28.5704667,,activity,{'shop': 'shoes'},commercial
77.23969,28.5701895,,activity,{'shop': 'pet'},commercial
77.239579,28.5700104,,activity,{'shop': 'shoes'},commercial
77.2108296,28.6449451,,activity,{'shop': 'beverages'},commercial
77.2229648,28.6299698,cafe,activity,{'amenity': 'cafe'},commercial
77.2111165,28.6454375,,activity,{'shop': 'beverages'},commercial
77.1513409,28.4949979,,activity,{'shop': 'furniture'},commercial
77.1556843,28.4964037,,activity,{'shop': 'clothes'},commercial
77.1462544,28.4927697,,activity,{'shop': 'shoes'},commercial
77.1124935,28.724294,,activity,{'shop': 'outdoor'},commercial
77.2247006,28.5638074,,activity,{'shop': 'sports'},commercial
77.1066449,28.6422738,,activity,{'shop': 'outdoor'},commercial
77.2979629,28.6582845,,activity,{'shop': 'outdoor'},commercial
77.0567606,28.5804344,,activity,{'shop': 'outdoor'},commercial
77.2442722,28.5928756,,activity,{'shop': 'garden_centre'},commercial
77.2679914,28.5614084,,activity,{'shop': 'tailor'},commercial
77.2688764,28.5614244,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2679606,28.561463,,activity,{'shop': 'deli'},commercial
77.2686683,28.5614968,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2688014,28.561387,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2678204,28.5615898,bank,activity,{'amenity': 'bank'},commercial
77.2662529,28.5623487,fuel,activity,{'amenity': 'fuel'},commercial
77.2669792,28.5612427,bank,activity,{'amenity': 'bank'},commercial
77.2652427,28.5623227,fuel,activity,{'amenity': 'fuel'},commercial
77.2663523,28.5623109,,activity,{'shop': 'convenience'},commercial
77.2673019,28.5612101,bank,activity,{'amenity': 'bank'},commercial
77.2196115,28.6331479,food_court,activity,{'amenity': 'food_court'},commercial
77.2222351,28.5922707,bank,activity,{'amenity': 'bank'},commercial
77.2397878,28.5768012,school,activity,{'amenity': 'school'},commercial
77.2407455,28.5768608,school,activity,{'amenity': 'school'},commercial
77.2191163,28.6325673,cafe,activity,{'amenity': 'cafe'},commercial
77.2198505,28.6330613,cafe,activity,{'amenity': 'cafe'},commercial
77.2197969,28.6331482,atm,activity,{'amenity': 'atm'},commercial
77.2020662,28.5210777,,activity,{'shop': 'convenience'},commercial
77.2195873,28.5899247,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2210355,28.6341676,,activity,{'shop': 'deli'},commercial
77.2197456,28.6330017,cafe,activity,{'amenity': 'cafe'},commercial
77.2061624,28.5051676,school,activity,{'amenity': 'school'},commercial
77.2020165,28.5090199,,activity,{'leisure': 'fitness_centre'},commercial
77.2466151,28.5676365,,activity,{'shop': 'beauty'},commercial
77.2466044,28.5676707,,activity,{'shop': 'jewelry'},commercial
77.2466487,28.5676554,,activity,{'shop': 'jewelry'},commercial
77.2467184,28.5676224,,activity,{'shop': 'electronics'},commercial
77.2092905,28.5755451,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2093571,28.5755951,atm,activity,{'amenity': 'atm'},commercial
77.214119,28.6224424,bicycle_rental,activity,{'amenity': 'bicycle_rental'},commercial
77.213097,28.5376536,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2486547,28.5666919,library,activity,{'amenity': 'library'},commercial
77.2482732,28.567241,music_school,activity,{'amenity': 'music_school'},commercial
77.2481173,28.5668966,,activity,{'shop': 'dairy'},commercial
77.2485614,28.566689,library,activity,{'amenity': 'library'},commercial
77.2459446,28.5680017,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.2464393,28.5677723,bank,activity,{'amenity': 'bank'},commercial
